Frequency,Power
5.149187592319054119e+01,4.641425032549291245e+02
5.158050221565731164e+01,4.585614177359092309e+02
5.166912850812407498e+01,2.697412393855636310e+02
5.175775480059083833e+01,5.745728118239903779e+02
5.184638109305760167e+01,2.535542909398488689e+02
5.193500738552437213e+01,9.094736415068506119e+01
5.202363367799113547e+01,1.605176831773999879e+02
5.211225997045789882e+01,1.993253207865653280e+02
5.220088626292466216e+01,3.319829857574562197e+02
5.228951255539143261e+01,2.327171437642433034e+02
5.237813884785819596e+01,2.126190269980898790e+02
5.246676514032495930e+01,3.819843913631501664e+02
5.255539143279172265e+01,4.633215305623195377e+02
5.264401772525849310e+01,2.213070964266577789e+02
5.273264401772525645e+01,5.428854080310637187e+01
5.282127031019201979e+01,7.476549404407386419e+02
5.290989660265878314e+01,4.506448104213899342e+02
5.299852289512555359e+01,2.205801465869245703e+02
5.308714918759231693e+01,3.224254398000203992e+02
5.317577548005908028e+01,2.836322586461874380e+02
5.326440177252584363e+01,1.179909127216510711e+02
5.335302806499261408e+01,4.010192884457051150e+02
5.344165435745937742e+01,3.945900550476690682e+02
5.353028064992614077e+01,2.295001284801797397e+02
5.361890694239290411e+01,3.945711680428292425e+02
5.370753323485967456e+01,1.281186319228193611e+02
5.379615952732643791e+01,6.534335702905935932e+02
5.388478581979320126e+01,4.657207903291825914e+02
5.397341211225996460e+01,1.122487000479517150e+02
5.406203840472673505e+01,7.318452053913182453e+02
5.415066469719349840e+01,6.492379013821762328e+02
5.423929098966026174e+01,6.630884501961600108e+01
5.432791728212702509e+01,3.376649836320827944e+02
5.441654357459379554e+01,1.596544904336172692e+02
5.450516986706055889e+01,2.706246053901716095e+02
5.459379615952732223e+01,7.013880960807119891e+02
5.468242245199408558e+01,5.320910764794140277e+02
5.477104874446085603e+01,1.069940656294880199e+02
5.485967503692761937e+01,2.107617084325054577e+02
5.494830132939438272e+01,1.045604625164203441e+02
5.503692762186114606e+01,5.886542164946578168e+02
5.512555391432791652e+01,5.725905150928256262e+02
5.521418020679467986e+01,4.092926182545261895e+02
5.530280649926144321e+01,2.836330491408385228e+02
5.539143279172820655e+01,1.936046289379106327e+02
5.548005908419497700e+01,3.780297403990455223e+02
5.556868537666174035e+01,2.928485201212033076e+02
5.565731166912850369e+01,4.120846682573283601e+02
5.574593796159526704e+01,2.407621203324919748e+02
5.583456425406203749e+01,2.225791464818408087e+02
5.592319054652880084e+01,3.117087742733915547e+02
5.601181683899556418e+01,1.205581294207012434e+03
5.610044313146232753e+01,3.370622293685160002e+02
5.618906942392909798e+01,3.150759588467382173e+02
5.627769571639586133e+01,4.908257283568700018e+02
5.636632200886262467e+01,4.220236344658844132e+02
5.645494830132938802e+01,7.792657172568156057e+02
5.654357459379615847e+01,5.257895005093811278e+02
5.663220088626292181e+01,3.963459144998431611e+02
5.672082717872968516e+01,4.718944705379515199e+02
5.680945347119645561e+01,4.604837708004037609e+02
5.689807976366321896e+01,3.432804693522353432e+02
5.698670605612998230e+01,1.346502908983972929e+03
5.707533234859674565e+01,4.421140904309021380e+02
5.716395864106351610e+01,3.098942795353378870e+02
5.725258493353027944e+01,1.104334501873575789e+02
5.734121122599704279e+01,3.242540513668832318e+02
5.742983751846380613e+01,2.088086201747992732e+02
5.751846381093057659e+01,3.161973906228306319e+01
5.760709010339733993e+01,1.941848096254242648e+02
5.769571639586410328e+01,1.821924076708364453e+02
5.778434268833086662e+01,4.399439276431585313e+02
5.787296898079763707e+01,1.453825992837396143e+03
5.796159527326440042e+01,1.250174737323501631e+03
5.805022156573116376e+01,2.843780735466823444e+02
5.813884785819792711e+01,5.635921991310891599e+02
5.822747415066469756e+01,9.886118120284122313e+01
5.831610044313146091e+01,5.989663209482866932e+02
5.840472673559822425e+01,2.890651997033207863e+02
5.849335302806498760e+01,1.411011132205743479e+02
5.858197932053175805e+01,4.114060868287325547e+02
5.867060561299852139e+01,4.380224832502471486e+02
5.875923190546528474e+01,3.301938687860944697e+02
5.884785819793204809e+01,1.865868704659647619e+03
5.893648449039881854e+01,4.974293078036006932e+02
5.902511078286558188e+01,4.507620596589759998e+01
5.911373707533234523e+01,5.809706517239927734e+02
5.920236336779910857e+01,3.096080672414027504e+02
5.929098966026587902e+01,3.558520840414848294e+02
5.937961595273264237e+01,8.677573830033063018e+01
5.946824224519940572e+01,2.141802213630439269e+02
5.955686853766616906e+01,2.720481980732174634e+02
5.964549483013293951e+01,6.425908171966203781e+02
5.973412112259970286e+01,5.512596169101260557e+02
5.982274741506646620e+01,2.342239909167702990e+03
5.991137370753322955e+01,2.189755042607824862e+02
6.000000000000000000e+01,2.625911089698170713e+02
6.008862629246676335e+01,2.136454448648235314e+02
6.017725258493352669e+01,7.167510455115231025e+02
6.026587887740029004e+01,1.087898937988575426e+03
6.035450516986706049e+01,4.999836841748110032e+02
6.044313146233382383e+01,2.366246198612291209e+02
6.053175775480058718e+01,8.935849184302918502e+02
6.062038404726735052e+01,9.156171397451622624e+02
6.070901033973412098e+01,1.739356266370584081e+03
6.079763663220088432e+01,1.693203250259476135e+03
6.088626292466764767e+01,3.936107832250915521e+02
6.097488921713441101e+01,6.567294030948172576e+02
6.106351550960118146e+01,7.066230117959092922e+02
6.115214180206794481e+01,3.466678921220530469e+02
6.124076809453470815e+01,2.810036649599047678e+02
6.132939438700147150e+01,4.804245909252290971e+02
6.141802067946824195e+01,3.494631491087235418e+02
6.150664697193500530e+01,4.460515021084634668e+01
6.159527326440176864e+01,8.669413922895915903e+02
6.168389955686853199e+01,2.754432611663256466e+03
6.177252584933530244e+01,1.300749160191017609e+03
6.186115214180206578e+01,6.397381452872579075e+02
6.194977843426882913e+01,6.135623185613673058e+02
6.203840472673559248e+01,3.980372961923214348e+02
6.212703101920236293e+01,7.344547727219967328e+02
6.221565731166912627e+01,3.563036012781793715e+02
6.230428360413588962e+01,3.213328310998008988e+02
6.239290989660265296e+01,2.943778074264963038e+02
6.248153618906942341e+01,3.624173389701040264e+02
6.257016248153618676e+01,5.542189959875923932e+02
6.265878877400295011e+01,3.381120782645713916e+03
6.274741506646971345e+01,3.203325343681186723e+02
6.283604135893648390e+01,3.646238291465194266e+02
6.292466765140324725e+01,5.504647493767564583e+02
6.301329394387001059e+01,1.143711706940871409e+03
6.310192023633677394e+01,1.132697615558409098e+03
6.319054652880354439e+01,9.281076160577615610e+02
6.327917282127030774e+01,5.087874568457664282e+02
6.336779911373707108e+01,2.851241102662170874e+02
6.345642540620383443e+01,5.136751406589197586e+02
6.354505169867060488e+01,1.645691095931565542e+03
6.363367799113736822e+01,3.338467165680629478e+03
6.372230428360413157e+01,3.658190590106354989e+02
6.381093057607089492e+01,4.795869032254534545e+02
6.389955686853766537e+01,1.286588142495573663e+02
6.398818316100442871e+01,2.018121732137239803e+02
6.407680945347119916e+01,2.314473333263273105e+02
6.416543574593795540e+01,4.227171424803336208e+02
6.425406203840472585e+01,5.401665915853052411e+02
6.434268833087148209e+01,3.662087952223697584e+02
6.443131462333825255e+01,1.178027906177789873e+03
6.451994091580502300e+01,2.417576205256077628e+03
6.460856720827177924e+01,2.165273379358674902e+03
6.469719350073854969e+01,1.386812533051632727e+03
6.478581979320532014e+01,9.467917243798124218e+02
6.487444608567207638e+01,6.711498129531844370e+02
6.496307237813884683e+01,6.526573787500080925e+02
6.505169867060560307e+01,2.362722615037494904e+02
6.514032496307237352e+01,2.134963704674589451e+02
6.522895125553914397e+01,1.591702595209109177e+02
6.531757754800590021e+01,4.930992084196862493e+02
6.540620384047267066e+01,4.089936316230178477e+02
6.549483013293944111e+01,4.187023162924145254e+03
6.558345642540619735e+01,7.626126153908941205e+02
6.567208271787296781e+01,9.646977917811577754e+02
6.576070901033972405e+01,3.924454038457913043e+02
6.584933530280649450e+01,1.260604831846362913e+03
6.593796159527326495e+01,7.685368553593206116e+02
6.602658788774002119e+01,4.135226416170190760e+02
6.611521418020679164e+01,5.263566409259860848e+02
6.620384047267356209e+01,8.820779873120254706e+02
6.629246676514031833e+01,5.676195536435199074e+02
6.638109305760708878e+01,9.661160059320997107e+02
6.646971935007384502e+01,3.675885125704672646e+03
6.655834564254061547e+01,5.435399829162867036e+02
6.664697193500738592e+01,1.171743725650984373e+02
6.673559822747414216e+01,3.519231978738458793e+02
6.682422451994091261e+01,1.548741045489175860e+02
6.691285081240768307e+01,2.895215757404420174e+02
6.700147710487443931e+01,2.341155232477669301e+02
6.709010339734120976e+01,1.577360526500173989e+02
6.717872968980796600e+01,9.091468635344957647e+02
6.726735598227473645e+01,1.171883095782385681e+03
6.735598227474150690e+01,2.427083941666644932e+03
6.744460856720826314e+01,3.042197675477502798e+03
6.753323485967503359e+01,1.549043541250402996e+03
6.762186115214180404e+01,7.506164935689726008e+02
6.771048744460856028e+01,4.459134769728841547e+02
6.779911373707533073e+01,5.099256158551232261e+02
6.788774002954208697e+01,5.943513166059257173e+02
6.797636632200885742e+01,2.887020387899711977e+02
6.806499261447562787e+01,5.615181539267431390e+02
6.815361890694238411e+01,7.982227437792037108e+02
6.824224519940915457e+01,3.406586864154646150e+02
6.833087149187592502e+01,3.526834130941672356e+03
6.841949778434268126e+01,1.877665111955132943e+03
6.850812407680945171e+01,1.056509726881583447e+03
6.859675036927622216e+01,7.358290379662488476e+02
6.868537666174297840e+01,6.895689842080623748e+02
6.877400295420974885e+01,6.498202786435464304e+02
6.886262924667650509e+01,3.976593154875603204e+02
6.895125553914327554e+01,3.914994629765939038e+01
6.903988183161004599e+01,3.404267884835321070e+02
6.912850812407680223e+01,5.545181540625898151e+02
6.921713441654357268e+01,6.776718883649728014e+02
6.930576070901034313e+01,3.931478944294231951e+03
6.939438700147709937e+01,4.866029916847149366e+02
6.948301329394386983e+01,4.660894218631111698e+02
6.957163958641062607e+01,6.271088531910254460e+02
6.966026587887739652e+01,2.719550153182645431e+02
6.974889217134416697e+01,6.842583284882931594e+02
6.983751846381092321e+01,8.385650693586721900e+02
6.992614475627769366e+01,1.696909450168225248e+02
7.001477104874446411e+01,8.572812260378583460e+02
7.010339734121122035e+01,6.454738137913896026e+02
7.019202363367799080e+01,1.895673688691851567e+03
7.028064992614474704e+01,3.509797402186976342e+03
7.036927621861151749e+01,7.138731154353147303e+02
7.045790251107828794e+01,5.843984162405818950e+01
7.054652880354504418e+01,2.355150758219817249e+02
7.063515509601181463e+01,6.473040173426485353e+02
7.072378138847858509e+01,4.187309151137349659e+02
7.081240768094534133e+01,2.738108933789630584e+01
7.090103397341211178e+01,1.095222747716447884e+03
7.098966026587886802e+01,5.239510765904975642e+02
7.107828655834563847e+01,9.004669540064321609e+02
7.116691285081240892e+01,3.140721393370614805e+03
7.125553914327916516e+01,2.760075148217265905e+03
7.134416543574593561e+01,1.357807196626147970e+03
7.143279172821270606e+01,2.712712155333374540e+02
7.152141802067946230e+01,6.827901216720232469e+02
7.161004431314623275e+01,4.960915688577393325e+02
7.169867060561298899e+01,3.060873791824674299e+02
7.178729689807975944e+01,8.644054368817804743e+02
7.187592319054652990e+01,4.791655364521296860e+02
7.196454948301328614e+01,6.839365888856419815e+02
7.205317577548005659e+01,6.641917956941443890e+01
7.214180206794682704e+01,3.291178215177135826e+03
7.223042836041358328e+01,7.739272289503754791e+02
7.231905465288035373e+01,1.199422307486214976e+02
7.240768094534710997e+01,1.056312801908881511e+03
7.249630723781388042e+01,9.373975500631901241e+02
7.258493353028065087e+01,5.604376644639738743e+02
7.267355982274740711e+01,6.137683592423129539e+02
7.276218611521417756e+01,7.665177112223057065e+02
7.285081240768094801e+01,5.268718451486054164e+02
7.293943870014770425e+01,5.390121561058425641e+02
7.302806499261447470e+01,9.367988555330223335e+02
7.311669128508123094e+01,2.733766172615502455e+03
7.320531757754800140e+01,3.214398311428998340e+02
7.329394387001477185e+01,6.375762200671860001e+02
7.338257016248152809e+01,1.008667423932251666e+02
7.347119645494829854e+01,4.061009195071476938e+02
7.355982274741506899e+01,8.079553123542863204e+02
7.364844903988182523e+01,4.307377529381026875e+02
7.373707533234859568e+01,6.171625300816530171e+02
7.382570162481535192e+01,1.225113069515370398e+03
7.391432791728212237e+01,6.982245897791497100e+02
7.400295420974889282e+01,1.302965474225532716e+03
7.409158050221564906e+01,2.442429876071906619e+03
7.418020679468241951e+01,1.208047280810583288e+03
7.426883308714918996e+01,3.573482451706128700e+02
7.435745937961594620e+01,1.371364759858077832e+03
7.444608567208271666e+01,8.880091604903176403e+02
7.453471196454947290e+01,1.065765858845558341e+03
7.462333825701624335e+01,3.863782065123701841e+02
7.471196454948301380e+01,1.290782399373423686e+03
7.480059084194977004e+01,4.563271625611274658e+02
7.488921713441654049e+01,2.072344036279092052e+03
7.497784342688331094e+01,1.862840726384067602e+04
7.506646971935006718e+01,7.601854182844817842e+03
7.515509601181683763e+01,2.891459055186998285e+03
7.524372230428359387e+01,1.607874034685330116e+03
7.533234859675036432e+01,9.169550105158938322e+02
7.542097488921713477e+01,1.076264565129961284e+03
7.550960118168389101e+01,5.304970463666496698e+02
7.559822747415066146e+01,5.502072887900711748e+02
7.568685376661743192e+01,4.182841206285406770e+02
7.577548005908418816e+01,4.838129006054711567e+02
7.586410635155095861e+01,5.241251491881372431e+02
7.595273264401771485e+01,3.118402594595119808e+03
7.604135893648448530e+01,6.767495765520961868e+02
7.612998522895125575e+01,7.216222648933912751e+02
7.621861152141801199e+01,3.680965935556820767e+01
7.630723781388478244e+01,5.778371244238471718e+02
7.639586410635155289e+01,2.710689754755802596e+02
7.648449039881830913e+01,6.798431335057605338e+02
7.657311669128507958e+01,7.671910144105593190e+02
7.666174298375183582e+01,2.700560861219036042e+02
7.675036927621860627e+01,9.336737777169794299e+02
7.683899556868537672e+01,1.743147959424900364e+03
7.692762186115213296e+01,2.358812216574274316e+03
7.701624815361890342e+01,4.500073430299937627e+02
7.710487444608567387e+01,4.911277309025419981e+02
7.719350073855243011e+01,8.615008562384321067e+02
7.728212703101920056e+01,3.877305596862111656e+02
7.737075332348595680e+01,3.996351841841695887e+02
7.745937961595272725e+01,6.257489328393720598e+02
7.754800590841949770e+01,1.134617838945560607e+03
7.763663220088625394e+01,6.779135275501547540e+02
7.772525849335302439e+01,6.574511872752547106e+02
7.781388478581979484e+01,1.339350239849925629e+03
7.790251107828655108e+01,5.401582266221054169e+02
7.799113737075332153e+01,5.061154067785352026e+02
7.807976366322007777e+01,4.725695762287929256e+02
7.816838995568684823e+01,2.156829158021741364e+02
7.825701624815361868e+01,1.792220071677662645e+02
7.834564254062037492e+01,6.888788794094115246e+02
7.843426883308714537e+01,2.156071118395595363e+02
7.852289512555391582e+01,2.942919613747938001e+02
7.861152141802067206e+01,4.333201442885147685e+02
7.870014771048744251e+01,9.078651396858590488e+02
7.878877400295419875e+01,1.843856822785374789e+03
7.887740029542096920e+01,6.178562637505865496e+02
7.896602658788773965e+01,9.524810557225562206e+02
7.905465288035449589e+01,3.029277240727523690e+02
7.914327917282126634e+01,4.423314426306031351e+02
7.923190546528803679e+01,4.940641586848996667e+02
7.932053175775479303e+01,1.945091429757233925e+02
7.940915805022156349e+01,3.930588314938647727e+02
7.949778434268833394e+01,6.443298690886459781e+02
7.958641063515509018e+01,8.062447538749330533e+02
7.967503692762186063e+01,6.509050823599403657e+02
